,Unnamed: 0,channel,date,min,max,mean,stDev,Ticks,Rolling_mean
0,177,0,2015-11-28,0.024384206160902974,0.2422310709953308,0.08885494885287545,0.051100731024188925,0,
1,176,0,2015-12-28,-0.012204424478113651,0.11047345399856567,0.036047450986838855,0.022595317435552056,1,
